Data/Folder/File, TRUE label, CLASSIFIED label
('data/071/000', 'spam') spam
('data/098/207', 'spam') spam
('data/098/208', 'spam') spam
('data/098/209', 'spam') spam
('data/098/210', 'spam') ham
('data/098/211', 'spam') spam
('data/098/212', 'spam') spam
('data/098/213', 'spam') spam
('data/098/214', 'spam') spam
('data/098/215', 'spam') spam
('data/098/216', 'spam') spam
('data/098/217', 'ham') spam
('data/098/218', 'spam') spam
('data/098/219', 'ham') ham
('data/098/220', 'spam') spam
('data/098/221', 'spam') spam
('data/098/222', 'ham') ham
('data/098/223', 'ham') ham
('data/098/224', 'spam') spam
('data/098/225', 'spam') ham
('data/098/226', 'ham') ham
('data/098/227', 'spam') spam
('data/098/228', 'ham') ham
('data/098/229', 'spam') spam
('data/098/230', 'ham') ham
('data/098/231', 'spam') ham
('data/098/232', 'spam') spam
('data/098/233', 'spam') ham
('data/098/234', 'spam') spam
('data/098/235', 'ham') ham
('data/098/236', 'ham') spam
('data/098/237', 'spam') spam
('data/098/238', 'ham') ham
('data/098/239', 'ham') spam
('data/098/240', 'spam') spam
('data/098/241', 'ham') ham
('data/098/242', 'spam') spam
('data/098/243', 'ham') ham
('data/098/244', 'ham') ham
('data/098/245', 'spam') spam
('data/098/246', 'spam') spam
('data/098/247', 'spam') spam
('data/098/248', 'ham') ham
('data/098/249', 'ham') ham
('data/098/250', 'spam') spam
('data/098/251', 'ham') ham
('data/098/252', 'spam') spam
('data/098/253', 'spam') spam
('data/098/254', 'spam') spam
('data/098/255', 'spam') spam
('data/098/256', 'ham') ham
('data/098/257', 'spam') spam
('data/098/258', 'spam') spam
('data/098/259', 'spam') spam
('data/098/260', 'spam') spam
('data/098/261', 'ham') ham
('data/098/262', 'spam') spam
('data/098/263', 'spam') spam
('data/098/264', 'spam') spam
('data/098/265', 'spam') spam
('data/098/266', 'spam') spam
('data/098/267', 'spam') spam
('data/098/268', 'spam') spam
('data/098/269', 'spam') spam
('data/098/270', 'spam') spam
('data/098/271', 'spam') ham
('data/098/272', 'spam') spam
('data/098/273', 'spam') ham
('data/098/274', 'ham') ham
('data/098/275', 'ham') ham
('data/098/276', 'ham') ham
('data/098/277', 'spam') spam
('data/098/278', 'ham') ham
('data/098/279', 'spam') spam
('data/098/280', 'spam') spam
('data/098/281', 'spam') spam
('data/098/282', 'ham') ham
('data/098/283', 'spam') spam
('data/098/284', 'spam') spam
('data/098/285', 'spam') spam
('data/098/286', 'spam') spam
('data/098/287', 'spam') spam
('data/098/288', 'spam') ham
('data/098/289', 'ham') ham
('data/098/290', 'spam') spam
('data/098/291', 'spam') spam
('data/098/292', 'spam') spam
('data/098/293', 'spam') spam
('data/098/294', 'spam') spam
('data/098/295', 'spam') spam
('data/098/296', 'spam') spam
('data/098/297', 'spam') spam
('data/098/298', 'spam') spam
('data/098/299', 'ham') ham
('data/099/000', 'spam') spam
('data/099/001', 'spam') spam
('data/099/002', 'spam') spam
('data/099/003', 'spam') spam
('data/099/004', 'spam') spam
('data/099/005', 'spam') spam
('data/099/006', 'spam') spam
('data/099/007', 'spam') spam
('data/099/008', 'ham') ham
('data/099/009', 'spam') spam
('data/099/010', 'spam') ham
('data/099/011', 'spam') spam
('data/099/012', 'ham') ham
('data/099/013', 'spam') ham
('data/099/014', 'ham') ham
('data/099/015', 'spam') spam
('data/099/016', 'spam') spam
('data/099/017', 'spam') spam
('data/099/018', 'ham') spam
('data/099/019', 'spam') spam
('data/099/020', 'spam') spam
('data/099/021', 'spam') spam
('data/099/022', 'spam') spam
('data/099/023', 'spam') spam
('data/099/024', 'ham') ham
('data/099/025', 'ham') ham
('data/099/026', 'ham') ham
('data/099/027', 'spam') spam
('data/099/028', 'ham') ham
('data/099/029', 'spam') spam
('data/099/030', 'ham') spam
('data/099/031', 'ham') ham
('data/099/032', 'ham') ham
('data/099/033', 'ham') ham
('data/099/034', 'ham') ham
('data/099/035', 'spam') spam
('data/099/036', 'ham') ham
('data/099/037', 'spam') spam
('data/099/038', 'spam') spam
('data/099/039', 'spam') spam
('data/099/040', 'spam') spam
('data/099/041', 'ham') ham
('data/099/042', 'spam') ham
('data/099/043', 'spam') spam
('data/099/044', 'ham') ham
('data/099/045', 'ham') ham
('data/099/046', 'ham') ham
('data/099/047', 'spam') spam
('data/099/048', 'spam') spam
('data/099/049', 'spam') spam
('data/099/050', 'spam') ham
('data/099/051', 'spam') ham
('data/099/052', 'spam') spam
('data/099/053', 'spam') spam
('data/099/054', 'spam') spam
('data/099/055', 'spam') ham
('data/099/056', 'spam') spam
('data/099/057', 'spam') spam
('data/099/058', 'spam') spam
('data/099/059', 'spam') spam
('data/099/060', 'spam') spam
('data/099/061', 'ham') ham
('data/099/062', 'spam') ham
('data/099/063', 'spam') ham
('data/099/064', 'ham') ham
('data/099/065', 'ham') ham
('data/099/066', 'ham') ham
('data/099/067', 'spam') spam
('data/099/068', 'spam') spam
('data/099/069', 'ham') ham
('data/099/070', 'spam') spam
('data/099/071', 'spam') spam
('data/099/072', 'spam') spam
('data/099/073', 'ham') ham
('data/099/074', 'spam') ham
('data/099/075', 'ham') ham
('data/099/076', 'spam') spam
('data/099/077', 'spam') spam
('data/099/078', 'spam') spam
('data/099/079', 'spam') spam
('data/099/080', 'spam') spam
('data/099/081', 'spam') spam
('data/099/082', 'spam') spam
('data/099/083', 'ham') ham
('data/099/084', 'ham') ham
('data/099/085', 'spam') spam
('data/099/086', 'spam') spam
('data/099/087', 'ham') ham
('data/099/088', 'ham') ham
('data/099/089', 'spam') spam
('data/099/090', 'ham') spam
('data/099/091', 'spam') spam
('data/099/092', 'spam') spam
('data/099/093', 'spam') spam
('data/099/094', 'spam') spam
('data/099/095', 'ham') ham
('data/099/096', 'spam') spam
('data/099/097', 'spam') spam
('data/099/098', 'spam') spam
('data/099/099', 'spam') spam
('data/099/100', 'ham') ham
('data/099/101', 'spam') spam
('data/099/102', 'spam') spam
('data/099/103', 'spam') spam
('data/099/104', 'ham') ham
('data/099/105', 'ham') ham
('data/099/106', 'ham') ham
('data/099/107', 'spam') ham
('data/099/108', 'ham') ham
('data/099/109', 'ham') ham
('data/099/110', 'ham') ham
('data/099/111', 'ham') ham
('data/099/112', 'ham') ham
('data/099/113', 'spam') spam
('data/099/114', 'ham') ham
('data/099/115', 'spam') spam
('data/099/116', 'spam') spam
('data/099/117', 'spam') spam
('data/099/118', 'spam') spam
('data/099/119', 'ham') ham
('data/099/120', 'ham') ham
('data/099/121', 'spam') spam
('data/099/122', 'spam') spam
('data/099/123', 'spam') spam
('data/099/124', 'spam') spam
('data/099/125', 'spam') spam
('data/099/126', 'spam') spam
('data/099/127', 'spam') spam
('data/099/128', 'ham') ham
('data/099/129', 'ham') ham
('data/099/130', 'spam') spam
('data/099/131', 'spam') spam
('data/099/132', 'spam') spam
('data/099/133', 'ham') ham
('data/099/134', 'ham') ham
('data/099/135', 'ham') spam
('data/099/136', 'ham') spam
('data/099/137', 'ham') ham
('data/099/138', 'ham') ham
('data/099/139', 'ham') ham
('data/099/140', 'spam') spam
('data/099/141', 'spam') ham
('data/099/142', 'spam') spam
('data/099/143', 'spam') spam
('data/099/144', 'spam') ham
('data/099/145', 'spam') spam
('data/099/146', 'spam') ham
('data/099/147', 'spam') spam
('data/099/148', 'spam') spam
('data/099/149', 'spam') spam
('data/099/150', 'spam') spam
('data/099/151', 'spam') ham
('data/099/152', 'spam') spam
('data/099/153', 'spam') spam
('data/099/154', 'spam') spam
('data/099/155', 'spam') spam
('data/099/156', 'ham') ham
('data/099/157', 'ham') ham
('data/099/158', 'spam') ham
('data/099/159', 'spam') spam
('data/099/160', 'spam') spam
('data/099/161', 'spam') spam
('data/099/162', 'spam') spam
('data/099/163', 'ham') ham
('data/099/164', 'spam') spam
('data/099/165', 'spam') spam
('data/099/166', 'spam') spam
('data/099/167', 'spam') spam
('data/099/168', 'spam') spam
('data/099/169', 'spam') spam
('data/099/170', 'spam') spam
('data/099/171', 'spam') spam
('data/099/172', 'spam') spam
('data/099/173', 'spam') spam
('data/099/174', 'spam') spam
('data/099/175', 'ham') ham
('data/099/176', 'spam') spam
('data/099/177', 'spam') spam
('data/099/178', 'ham') ham
('data/099/179', 'spam') spam
('data/099/180', 'ham') ham
('data/099/181', 'ham') ham
('data/099/182', 'spam') spam
('data/099/183', 'spam') spam
('data/099/184', 'spam') ham
('data/099/185', 'spam') spam
('data/099/186', 'spam') spam
('data/099/187', 'spam') spam
('data/099/188', 'spam') spam
('data/099/189', 'spam') spam
('data/099/190', 'spam') spam
('data/099/191', 'spam') spam
('data/099/192', 'ham') ham
('data/099/193', 'ham') ham
('data/099/194', 'ham') ham
('data/099/195', 'spam') ham
('data/099/196', 'spam') spam
('data/099/197', 'spam') spam
('data/099/198', 'spam') spam
('data/099/199', 'spam') ham
('data/099/200', 'spam') spam
('data/099/201', 'spam') spam
('data/099/202', 'spam') spam
('data/099/203', 'spam') spam
('data/099/204', 'spam') spam
('data/099/205', 'spam') spam
('data/099/206', 'spam') spam
('data/099/207', 'spam') ham
('data/099/208', 'spam') spam
('data/099/209', 'spam') spam
('data/099/210', 'spam') spam
('data/099/211', 'ham') ham
('data/099/212', 'spam') ham
('data/099/213', 'spam') spam
('data/099/214', 'spam') ham
('data/099/215', 'spam') spam
('data/099/216', 'spam') spam
('data/099/217', 'ham') ham
('data/099/218', 'spam') spam
('data/099/219', 'ham') ham
('data/099/220', 'ham') ham
('data/099/221', 'ham') ham
('data/099/222', 'ham') ham
('data/099/223', 'spam') spam
('data/099/224', 'spam') spam
('data/099/225', 'spam') spam
('data/099/226', 'spam') spam
('data/099/227', 'spam') spam
('data/099/228', 'spam') spam
('data/099/229', 'spam') spam
('data/099/230', 'ham') ham
('data/099/231', 'ham') ham
('data/099/232', 'spam') spam
('data/099/233', 'spam') spam
('data/099/234', 'ham') ham
('data/099/235', 'ham') ham
('data/099/236', 'spam') spam
('data/099/237', 'spam') spam
('data/099/238', 'spam') spam
('data/099/239', 'ham') ham
('data/099/240', 'ham') ham
('data/099/241', 'ham') ham
('data/099/242', 'ham') ham
('data/099/243', 'ham') ham
('data/099/244', 'spam') spam
('data/099/245', 'spam') spam
('data/099/246', 'ham') ham
('data/099/247', 'spam') ham
('data/099/248', 'spam') spam
('data/099/249', 'spam') spam
('data/099/250', 'ham') ham
('data/099/251', 'ham') ham
('data/099/252', 'spam') spam
('data/099/253', 'spam') spam
('data/099/254', 'spam') spam
('data/099/255', 'ham') ham
('data/099/256', 'ham') ham
('data/099/257', 'ham') ham
('data/099/258', 'ham') ham
('data/099/259', 'ham') ham
('data/099/260', 'ham') spam
('data/099/261', 'ham') ham
('data/099/262', 'ham') ham
('data/099/263', 'ham') ham
('data/099/264', 'ham') ham
('data/099/265', 'spam') spam
('data/099/266', 'ham') ham
('data/099/267', 'ham') spam
('data/099/268', 'spam') spam
('data/099/269', 'ham') ham
('data/099/270', 'ham') ham
('data/099/271', 'spam') spam
('data/099/272', 'spam') spam
('data/099/273', 'spam') spam
('data/099/274', 'ham') ham
('data/099/275', 'ham') ham
('data/099/276', 'ham') ham
('data/099/277', 'ham') ham
('data/099/278', 'spam') spam
('data/099/279', 'spam') spam
('data/099/280', 'spam') spam
('data/099/281', 'spam') spam
('data/099/282', 'ham') ham
('data/099/283', 'ham') ham
('data/099/284', 'spam') ham
('data/099/285', 'ham') ham
('data/099/286', 'spam') spam
('data/099/287', 'ham') ham
('data/099/288', 'ham') ham
('data/099/289', 'ham') ham
('data/099/290', 'spam') spam
('data/099/291', 'spam') spam
('data/099/292', 'ham') ham
('data/099/293', 'spam') spam
('data/099/294', 'spam') spam
('data/099/295', 'ham') ham
('data/099/296', 'spam') spam
('data/099/297', 'ham') ham
('data/099/298', 'ham') spam
('data/099/299', 'spam') spam
('data/100/000', 'spam') spam
('data/100/001', 'spam') ham
('data/100/002', 'ham') ham
('data/100/003', 'ham') ham
('data/100/004', 'spam') spam
('data/100/005', 'spam') spam
('data/100/006', 'ham') ham
('data/100/007', 'spam') ham
('data/100/008', 'spam') spam
('data/100/009', 'ham') ham
('data/100/010', 'spam') spam
('data/100/011', 'ham') ham
('data/100/012', 'spam') spam
('data/100/013', 'spam') spam
('data/100/014', 'spam') ham
('data/100/015', 'spam') spam
('data/100/016', 'spam') spam
('data/100/017', 'ham') ham
('data/100/018', 'spam') spam
('data/100/019', 'spam') spam
('data/100/020', 'spam') spam
('data/100/021', 'spam') spam
('data/100/022', 'spam') ham
('data/100/023', 'spam') spam
('data/100/024', 'spam') spam
('data/100/025', 'spam') spam
('data/100/026', 'ham') ham
('data/100/027', 'spam') spam
('data/100/028', 'spam') spam
('data/100/029', 'spam') spam
('data/100/030', 'spam') spam
('data/100/031', 'ham') ham
('data/100/032', 'ham') ham
('data/100/033', 'ham') ham
('data/100/034', 'ham') ham
('data/100/035', 'ham') ham
('data/100/036', 'ham') ham
('data/100/037', 'spam') spam
('data/100/038', 'spam') spam
('data/100/039', 'spam') spam
('data/100/040', 'spam') spam
('data/100/041', 'spam') ham
('data/100/042', 'spam') spam
('data/100/043', 'spam') spam
('data/100/044', 'spam') spam
('data/100/045', 'spam') spam
('data/100/046', 'spam') spam
('data/100/047', 'spam') spam
('data/100/048', 'spam') spam
('data/100/049', 'spam') spam
('data/100/050', 'spam') spam
('data/100/051', 'spam') spam
('data/100/052', 'spam') spam
('data/100/053', 'ham') ham
('data/100/054', 'ham') ham
('data/100/055', 'spam') spam
('data/100/056', 'spam') spam
('data/100/057', 'ham') ham
('data/100/058', 'spam') spam
('data/100/059', 'spam') spam
('data/100/060', 'spam') ham
('data/100/061', 'spam') spam
('data/100/062', 'spam') spam
('data/100/063', 'ham') ham
('data/100/064', 'ham') ham
('data/100/065', 'ham') ham
('data/100/066', 'ham') ham
('data/100/067', 'ham') ham
('data/100/068', 'ham') ham
('data/100/069', 'spam') spam
('data/100/070', 'spam') spam
('data/100/071', 'ham') ham
('data/100/072', 'ham') ham
('data/100/073', 'ham') ham
('data/100/074', 'ham') ham
('data/100/075', 'ham') ham
('data/100/076', 'ham') ham
('data/100/077', 'ham') ham
('data/100/078', 'ham') ham
('data/100/079', 'ham') ham
('data/100/080', 'ham') ham
('data/100/081', 'ham') ham
('data/100/082', 'ham') ham
('data/100/083', 'ham') ham
('data/100/084', 'spam') spam
('data/100/085', 'spam') spam
('data/100/086', 'ham') ham
('data/100/087', 'spam') ham
('data/100/088', 'spam') spam
('data/100/089', 'spam') spam
('data/100/090', 'ham') ham
('data/100/091', 'ham') ham
('data/100/092', 'ham') ham
('data/100/093', 'ham') ham
('data/100/094', 'ham') ham
('data/100/095', 'ham') ham
('data/100/096', 'ham') ham
('data/100/097', 'spam') spam
('data/100/098', 'spam') spam
('data/100/099', 'spam') spam
('data/100/100', 'ham') spam
('data/100/101', 'spam') spam
('data/100/102', 'spam') spam
('data/100/103', 'spam') spam
('data/100/104', 'spam') ham
('data/100/105', 'spam') spam
('data/100/106', 'ham') spam
('data/100/107', 'spam') spam
('data/100/108', 'spam') spam
('data/100/109', 'spam') spam
('data/100/110', 'spam') spam
('data/100/111', 'ham') ham
('data/100/112', 'spam') ham
('data/100/113', 'spam') spam
('data/100/114', 'spam') spam
('data/100/115', 'spam') ham
('data/100/116', 'spam') ham
('data/100/117', 'spam') spam
('data/100/118', 'spam') spam
('data/100/119', 'ham') ham
('data/100/120', 'spam') spam
('data/100/121', 'spam') spam
('data/100/122', 'spam') spam
('data/100/123', 'ham') ham
('data/100/124', 'ham') ham
('data/100/125', 'ham') ham
('data/100/126', 'spam') spam
('data/100/127', 'ham') ham
('data/100/128', 'spam') ham
('data/100/129', 'spam') spam
('data/100/130', 'spam') spam
('data/100/131', 'ham') spam
('data/100/132', 'ham') ham
('data/100/133', 'ham') ham
('data/100/134', 'spam') spam
('data/100/135', 'ham') ham
('data/100/136', 'ham') ham
('data/100/137', 'ham') ham
('data/100/138', 'ham') ham
('data/100/139', 'ham') ham
('data/100/140', 'ham') ham
('data/100/141', 'ham') ham
('data/100/142', 'ham') ham
('data/100/143', 'ham') ham
('data/100/144', 'ham') ham
('data/100/145', 'ham') ham
('data/100/146', 'ham') ham
('data/100/147', 'spam') spam
('data/100/148', 'spam') spam
('data/100/149', 'ham') ham
('data/100/150', 'ham') ham
('data/100/151', 'ham') ham
('data/100/152', 'ham') ham
('data/100/153', 'ham') ham
('data/100/154', 'spam') spam
('data/100/155', 'spam') ham
('data/100/156', 'spam') spam
('data/100/157', 'spam') ham
('data/100/158', 'spam') spam
('data/100/159', 'ham') ham
('data/100/160', 'spam') spam
('data/100/161', 'spam') spam
('data/100/162', 'spam') spam
('data/100/163', 'ham') ham
